textID,text,selected_text,sentiment,start_idx,end_idx,start_pred,end_pred,predictions,jcd_scr,res
e2c99c31aa,Hate washing my hair! Because then it has to be dried & straightened.  And then i find the grey hairs in the middle layers of my hair,Hate washing my hair! Because then it has to be dried & straightened.  And then i find the grey hairs in the middle layers of my hair,negative,4,33,4,4, hate,0.041666666666666664,0
c78ea34157,Time for me to go to sleep! It`s almost 1am. Night everyone! Happy mothers day to all the moms out there,Happy mothers,positive,22,23,22,22, happy,0.5,0
ae702e3f32, Hey lovely.. hope you had a good day  Thanks for an awsome night and teaching me how to put together a tie...hahaha,lovely.,positive,5,6,4,6, hey lovely..,0.0,0
7064039c4b, aww  loves you! way too cute ;),loves,positive,6,6,4,6, aww loves,0.5,0
14caae56d8,_1   is leavin bc of racists *starts cryin*,s cryin,negative,14,16,12,17, *starts cryin*,0.0,0
2923f9baa2,I want it to be Wednesday already so I can hurry up and go to New Zealand so I`m busy and not sitting here bored and stressing,I want it to be Wednesday already so I can hurry up and go to New Zealand so I`m busy and not sitting here bored and stressing,negative,4,34,32,34, bored and stressing,0.13636363636363635,0
aa0b50384c,Just got home. :3 Was pleased with Star Trek.,Was pleased with Star Trek.,positive,10,15,11,11, pleased,0.2,0
dea8c68755,Okay...So I have an AIM account now...Send me ur S/N`s on there so I can add u...Thx!,Thx!,positive,30,32,29,32,...thx!,0.0,0
1538798e8c,Nnnnoooooo!!!! Just learned we`ve got a frost warning for tonight!,a frost warning,negative,16,18,17,18, frost warning,0.6666666666666666,0
27df19d799,i love how nice the weather is today and i am camping tonight! oh and i hate my hair,love,positive,5,5,4,5, i love,0.5,0
a3d5127355,_anderson hehe   fun tweets !,fun tweets,positive,9,10,9,9, fun,0.5,0
4ac5fe22f7, you say the nicest things.,nicest,positive,7,8,7,10, nicest things.,0.5,0
6ae2e23d21,At the Spoke Club - fell in love with Tom Arnold all over again (not Rosie`**** definitely different)... Lucky moi,love,positive,11,11,9,11, fell in love,0.3333333333333333,0
191e25e2be,"trying to learn for my oral exam, but I`m too distracted",but I`m too distracted,negative,12,17,17,17, distracted,0.25,0
aa15529894, why you never answer me..  wath i say to you,why you never answer me.,negative,4,9,4,9, why you never answer me..,0.6666666666666666,0
6ebb2f43f0,#twitterfails **** hard right now...this is annoying,**** hard right now...this is annoying,negative,8,15,15,15, annoying,0.16666666666666666,0
d8a325da18, I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u,I miss u,negative,30,32,30,31, i miss,0.6666666666666666,0
dc5132385f,LMAO! listening to the great Bob Marley!  Wow hes so awesome,awesome,positive,19,19,16,19, wow hes so awesome,0.25,0
a21f671687,"Good night all, 15 miles of trails with 7 peeks to climb in the morning, fun times ahead",fun,positive,22,22,4,24," good night all, 15 miles of trails with 7 peeks to climb in the morning, fun times ahead",0.05555555555555555,0
0510fad96f,"is anxiously awaiting Rockets-Lakers game ... Yes, I finally got Tix for Games 3 & 4 .... Yeahhhhh",Yeahhhhh,positive,27,28,5,28," anxiously awaiting rockets-lakers game ... yes, i finally got tix for games 3 & 4 .... yeahhhhh",0.058823529411764705,0
9f7dbce69d,"_d I can`t view anything, Gerald. Not only am I banned, I can`t even read the **** place.","Not only am I banned,",negative,16,21,20,21," banned,",0.2,0
ea028cdcf1,_argie Yes I am,Yes I am,neutral,7,9,4,9, _argie yes i am,0.75,0
7f1b2e1223," Every time I succeed with a code, I get 'We`re Sorry. Your Credit Card Has Been Declined at this time.'","Every time I succeed with a code, I get 'We`re Sorry. Your Credit Card Has Been Declined at this time.'",negative,4,29,18,19, sorry.,0.05263157894736842,0
53970e938f,is feeling so giddy and wanna go home.,giddy,negative,7,8,4,8, is feeling so giddy,0.25,0
37fa1cef8f, Interesting Combination  Have a great one ;),Have a great one ;),positive,6,10,4,4, interesting,0.0,0
07e664f430,Aw i couldn`t see robert before practice. That makes me sad,That makes me sad,negative,15,18,18,18, sad,0.25,0
1e7b0c1a1b,Got the BrainBone daily question right!  - http://tinyurl.com/c9ryqc,Got the BrainBone daily question right!  - http://tinyurl.com/c9ryqc,neutral,4,24,4,11, got the brainbone daily question right!,0.75,0
b3833ccb24,really not lookin forward to monday  bak to college,really not lookin forward to monday  bak to college,negative,4,15,4,8, really not lookin forward,0.5,0
6fbe1bf447,I`m still thinking ... Idk,I`m still thinking,neutral,4,8,4,11, i`m still thinking ... idk,0.6,0
41b9aed9db,Last day to sign up for GoCincinnati! www.crossroads.net/gocincinnati you can sign up with my group.. its going to be AWESOME,AWESOME,positive,36,36,32,36, its going to be awesome,0.2,0
1b79929075," Yeah, mine said 'That`s a nice picture' & gave me the red x!  Hope you get it working soon!",'That`s a nice picture',positive,8,15,13,13, nice,0.25,0
61dfdb6269,_26 i wish you were here to take care of me,wish,positive,7,7,6,7, i wish,0.5,0
d8ab6dfc33, doin fine relaxin at work... Hardly working,Hardly working,positive,12,13,4,8, doin fine relaxin,0.0,0
2b7ae450f4,: i really adore your K-POPPED site ! http://k-popped.com/ haha,really adore,positive,6,7,7,7, adore,0.5,0
ad1237b891,Still sick at home,Still sick at home,negative,4,7,5,7, sick at home,0.75,0
134b4e3267,In bed after a good last saturday in ec. I`m gonna miss this place but can`t wait til summer,In bed after a good last saturday in ec. I`m gonna miss this place but can`t wait til summer,negative,4,28,19,19, miss,0.05555555555555555,0
fbf7e063e0,good morning guys!  experimental chemistry test this morning :s wish me luck!,good morning,positive,4,5,4,18, good morning guys! experimental chemistry test this morning :s wish me luck!,0.18181818181818182,0
56e6bdbf61, it was fun  Ate at mas.Thanks!!  Good luck w/ ur showing tomorrow.,it was fun,negative,4,6,4,20, it was fun ate at mas.thanks!! good luck w/ ur showing tomorrow.,0.25,0
f9a8dea902,Tired. About to climb into bed and fall asleep. I hope this weekend will be fun... I only have a couple of weeks left,fun..,positive,21,22,15,22, i hope this weekend will be fun...,0.0,0
ce54016d40," thanks for trying   I was hoping Bud Trillin, but the Fest would be honored by any of the guests with whom you hobnobbed.","thanks for trying   I was hoping Bud Trillin, but the Fest would be honored by any of the guests with whom you hobnobbed",positive,4,30,4,4, thanks,0.045454545454545456,0
e953decb1b, Yea its nice! But im only here for a weekend!,its nice!,positive,5,7,6,7, nice!,0.5,0
7f63c04f61,GIVE A HATER A Hug ? Why would you do that? I don`t like mwean people,I don`t like,negative,17,21,17,25, i don`t like mwean people,0.6,0
25f5cd0c17," Awww  that`s no fun, did you take something?",s no fun,negative,8,10,4,11," awww that`s no fun,",0.16666666666666666,0
80cea4864e,"I feel like ive done the London marathon, I ach all over",ach al,negative,16,18,15,17, i ach,0.3333333333333333,0
9bda7c0138, I agree. I danced with my dad to 'Kind & Generous' at my wedding. HUGE fan.,agree.,positive,5,6,22,24, huge fan.,0.0,0
133c114621, sexxxxxxxy  I had a silly weekend with my bff =P Fun times! Haha,P Fun,positive,18,19,19,19, fun,0.5,0
bcf1767c4a, whaaaat what about your house? You`ve been working so hard on it!,hard,negative,18,18,12,18, you`ve been working so hard,0.2,0
eb0d9764bf,"aww, You Are The Sunshine Of My Life from Bob and Larry Sing the 70s.  makes me think of  <3",makes me think of  <3,positive,24,29,4,29," aww, you are the sunshine of my life from bob and larry sing the 70s. makes me think of <3",0.2777777777777778,0
0287f2ddef, WHAT?! i was wanting to see that show!!,WHAT?! i was wanting to see that show!!,negative,4,13,4,5, what?!,0.125,0
9aaac25638,I hate how MS makes me feel. I can`t control my legs 2nite & am in too much pain - it`s driving me crazy  Anyone else get those moments?!!,I hate how MS makes me feel.,negative,4,11,4,5, i hate,0.2857142857142857,0
6a7d8d042c,_Josa how exciting!!! looking forward to pics on facebook  ****,_Josa how exciting!!! looking forward to pics on facebook  ****,positive,4,16,7,9, how exciting!!!,0.2,0
b001d5011c,i still DON`T have the internet @ home  ****,home  ****,negative,13,14,4,14, i still don`t have the internet @ home ****,0.2222222222222222,0
4c55774540, Oh ****. That really sucks,really sucks,negative,8,9,4,9, oh ****. that really sucks,0.4,0
8045a5e6d7, the new song with cobra starship is amazing!!,the new song with cobra starship is amazing!!,positive,4,13,12,13, amazing!!,0.125,0
3ef8e86ade,Just saw up with my favorites and surprisingly it was way too sad,it was way too sad,negative,12,16,16,16, sad,0.2,0
f38705f679,Happy Mother`s Day to all your wonderful moms!,Happy Mother`s Day to all your wonderful moms!,positive,4,14,4,4, happy,0.125,0
842b557aab,"If any one is looking for  he is now at   (And if you don`t know him yet, follow him anyways, good guy)","s, good gu",positive,27,30,29,29, good,0.3333333333333333,0
02954337f9," i miss that place, but miss wegmans even more. whole foods != wegmans","i miss that place,",negative,4,8,4,5, i miss,0.5,0
c021952637, right on!  i`m 29 myself... i turn 30 in october. i think that pretty much makes us awesome,s awesome,positive,26,27,27,27, awesome,0.5,0
8c644ad7b2,"Now Im in the work  , I miss my home, any news?",I miss,negative,10,11,11,11, miss,0.5,0
baba9bcb3a,  maybe a good night`s sleep for everyone?,a good,positive,5,6,6,6, good,0.5,0
8b7c0322a2, aww  that`s horrible! xD,s horrible,negative,8,9,4,10, aww that`s horrible!,0.0,0
9450b3fe67," pretty much, thanks.  seeing if a little Gilbert & Sullivan will cheer me up more.","pretty much, thanks.  seeing if a little Gilbert & Sullivan will cheer me up more.",positive,4,25,7,8, thanks.,0.06666666666666667,0
413ea757e4, Thank you  xo,Thank,positive,4,4,4,5, thank you,0.5,0
c0e1d2a420,"Welcome aboard to 5 new followers  Thanks, I`m honored.","Thanks,",positive,10,11,10,16," thanks, i`m honored.",0.3333333333333333,0
8cf3908017, I`m trying really hard not to hate you.,hate,negative,12,12,4,14, i`m trying really hard not to hate you.,0.125,0
fef21c81f5,"flu or allergy??? ... Doesn`t matter, just try to squeeze my Sundayyyy",just try to squeeze my Sundayyyy,negative,14,22,9,22," doesn`t matter, just try to squeeze my sundayyyy",0.75,0
710b5bab24,Lets get rich and give everyone nice sweaters and teach them how to dance...,nice sw,positive,10,11,10,10, nice,0.5,0
1b203696bb,just had a bbq... YUM im full now,YUM im full now,positive,11,15,11,12, yum,0.25,0
6089840781," I`m good, thanks.  Hope you`re enjoying the weekend!","good,",positive,7,8,4,8," i`m good,",0.5,0
5d71e59b19,So sad you didn`t day Hello to me  ,So sad you didn`t day Hello to me,negative,4,13,4,5, so sad,0.25,0
b603c3561a,Star trek was SOOOOO AWESOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Spock and Kirk were hillarious!!!  Im seeing it again. sooon.,AWESOME!!,positive,9,10,9,10, awesome!!!!!!!!,0.0,0
fc8b4e690e,Damnit Day 26 is at Northpark mall..I use to live near there  someone steal Mike for meeee!,steal,negative,21,21,4,5, damnit,0.0,0
bbcc8b1827,  Happy Monday!!  Hope you have a great week!,Happy Monday!!  Hope you have a great week!,positive,4,14,4,4, happy,0.125,0
22f885f1b1,"So I played this game , yeahhhhh I lost  I`m inlove ughh....really cause I`m such a fool.",.really cause I`m such a fool.,negative,22,31,13,31, lost i`m inlove ughh....really cause i`m such a fool.,0.5555555555555556,0
6a34a8a3cc, Ready and waiting Donnie   We love you too,We lov,positive,9,10,9,10, we love,0.3333333333333333,0
f786f4dc89," nope, up tomorrow  I`m tired need bed",m tired,negative,11,12,12,12, tired,0.5,0
3414f1dd40,gonna knit a felted heart toy for mum for Mothers Day. she`s so great (not really) she loves anything i give her  luv ya mummy,luv,positive,32,33,17,35, she`s so great (not really) she loves anything i give her luv ya mummy,0.07142857142857142,0
0ce2cbb2d1,graduation next sunday.. im going to miss my class,miss my,negative,12,13,12,12, miss,0.5,0
9729f8b0fa, Thats beautiful,beautiful,positive,5,5,4,5, thats beautiful,0.5,0
1abbb4c82f,Can`t give blood within a year of getting a tattoo so I can`t give...Im gutted,.Im gutted,negative,22,25,24,25, gutted,0.5,0
f059335b37, im glad you got on twitter. I love you baby,love,positive,12,12,4,14, im glad you got on twitter. i love you baby,0.1111111111111111,0
74da3d008a,I Love All Time Low,I Love All Time Low,positive,4,8,4,5, i love,0.4,0
23af71b75e,shares I miss my niece and nephew. http://tinyurl.com/mrgqdc http://plurk.com/p/x1ap6,miss my,negative,6,7,6,6, miss,0.5,0
2891d2c99b,Watching Battlestar Galactica Season 1...Yeah you read it right!,right!,positive,18,19,14,19,yeah you read it right!,0.2,0
e344ff28b1," Guapisimo, chico you and Ms. Lady Gaga looked amazing as usual",looked amazing as usual,positive,18,21,19,19, amazing,0.25,0
6cdf4113e0,out with  &  i am soooo hungry,out with  &  i am soooo hungry,negative,4,11,7,11, i am soooo hungry,0.5714285714285714,0
0288e44f81," John ohh, I like you. Like, Like-Like you.  Best show ever. <3 the maine.",like,positive,9,9,8,22," i like you. like, like-like you. best show ever.",0.125,0
c345916798, awwww  nsty when ppl make fun of someone &  laugh their asses off; when the see ur not laughing that shoud be a HINT! Wrong,nsty,negative,7,8,4,8, awwww nsty,0.5,0
6b9ea67c11,I`m one tough momma. Put together a swing set for Tammy allll by myself today!  My hubby would be so proud of me. :],be so proud of,positive,30,33,32,32, proud,0.25,0
6398edc9df, http://twitpic.com/5wb0k - what a mess. we`re missing the bra strap.,mess.,negative,19,20,17,20, what a mess.,0.3333333333333333,0
66c07f97ef,"is predicting a heavyweight battle between Lakers and Cleveland on the Finals! Well, hopefully! *crosses his fingers*","Well, hopefully!",positive,19,22,21,22, hopefully!,0.5,0
827d246ca2," I just retweeted your jesus post as it made me laugh... don`t worry, wasn`t a subliminal code",laugh.,positive,17,18,17,18, laugh...,0.0,0
e2c97d579f, what a cute dog,what a cute dog,positive,4,7,6,6, cute,0.25,0
a025e21634,Nothing like In `n` Out and a LOST marathon after a long day of work.,long day of work.,negative,17,21,13,13, lost,0.0,0
5d02d1068c,yay i hit 50 subscribers on youtube. go me  lol.,go me  lol.,positive,13,16,4,16, yay i hit 50 subscribers on youtube. go me lol.,0.3,0
9f11adf4c2," haha, nice pic  looks abit like my school",nice pic,positive,6,7,6,6, nice,0.5,0
dd769c510f, Thank you!!,Thank,positive,4,4,4,6, thank you!!,0.5,0
9fb6325db3,Aww I have a tummy ache,tummy ache,negative,9,12,4,12, aww i have a tummy ache,0.3333333333333333,0
